region,age,status_250_km,status_500_km,human_climate_only_balance_250_km,human_climate_only_balance_500_km,controlled_human_250_km,controlled_human_500_km,controlled_climate_250_km,controlled_climate_500_km,controlled_balance_250_km,controlled_balance_500_km,zero_allocation_human_250_km,zero_allocation_human_500_km,zero_allocation_climate_250_km,zero_allocation_climate_500_km,zero_allocation_space_250_km,zero_allocation_space_500_km,unique_adjusted_r2_pure_human_250_km,unique_adjusted_r2_pure_human_500_km,unique_adjusted_r2_pure_climate_250_km,unique_adjusted_r2_pure_climate_500_km,unique_adjusted_r2_pure_space_250_km,unique_adjusted_r2_pure_space_500_km,controlled_ranking_250_km,controlled_ranking_500_km,human_climate_only_ranking_250_km,human_climate_only_ranking_500_km,human_climate_only_balance_delta_500_minus_250,controlled_human_delta_500_minus_250,controlled_climate_delta_500_minus_250,controlled_balance_delta_500_minus_250,zero_allocation_human_delta_500_minus_250,zero_allocation_climate_delta_500_minus_250,zero_allocation_space_delta_500_minus_250,unique_adjusted_r2_pure_human_delta_500_minus_250,unique_adjusted_r2_pure_climate_delta_500_minus_250,unique_adjusted_r2_pure_space_delta_500_minus_250,profile_250_km_present,profile_500_km_present,estimable_250_km,estimable_500_km,matched_estimable,status_changed,controlled_ranking_reversal,human_climate_only_ranking_reversal,ranking_reversal,robustness_classification,material_change
Latin America,6500,no_spatial_terms_selected,no_spatial_terms_selected,-0.1545,-0.15130000000000002,0.0027,0.0013,0.1572,0.1526,-0.1545,-0.15130000000000002,0.016885553470919325,0.008447043534762833,0.9831144465290806,0.9915529564652372,0,0,-0.0032280489859590755,-0.009232812262706447,0.15122010290491172,0.1421306125450722,0,0,climate,climate,climate,climate,0.0031999999999999806,-0.0014000000000000002,-0.004599999999999993,0.0031999999999999806,-0.008438509936156493,0.00843850993615658,0,-0.006004763276747371,-0.009089490359839525,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Latin America,7000,no_spatial_terms_selected,no_spatial_terms_selected,-0.0882,-0.07930000000000001,0.0225,0.0236,0.1107,0.1029,-0.0882,-0.07930000000000001,0.1689189189189189,0.1865612648221344,0.831081081081081,0.8134387351778657,0,0,0.007237816970071975,5.698842768180334e-4,0.09548262128158269,0.07987885442878484,0,0,climate,climate,climate,climate,0.008899999999999991,0.0011000000000000003,-0.007800000000000001,0.008899999999999991,0.017642345903215506,-0.01764234590321534,0,-0.006667932693253942,-0.015603766852797851,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Latin America,7500,no_spatial_terms_selected,spatial_model_estimated,-0.1352,-0.1106,0.004,0.024,0.1392,0.1056,-0.1352,-0.0816,0.02793296089385475,0.132890365448505,0.9720670391061452,0.584717607973422,0,0.2823920265780731,0.0017733428363844173,0.013324444872305996,0.13704801314244863,0.06608340945817281,0,0.03080022401548632,climate,climate,climate,climate,0.024599999999999983,0.02,-0.03359999999999999,0.05359999999999998,0.10495740455465025,-0.38734943113272324,0.2823920265780731,0.011551102035921579,-0.07096460368427582,0.03080022401548632,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,same_ranking,FALSE
Latin America,8000,no_spatial_terms_selected,no_spatial_terms_selected,-0.1024,-0.12299999999999998,0.0218,0.0059,0.1242,0.1289,-0.1024,-0.12299999999999998,0.14931506849315065,0.04376854599406529,0.8506849315068492,0.9562314540059348,0,0,0.03220297863821109,0.021010938498920217,0.13465522821350995,0.14399292047776024,0,0,climate,climate,climate,climate,-0.02059999999999998,-0.0159,0.004699999999999982,-0.02059999999999998,-0.10554652249908536,0.10554652249908558,0,-0.01119204013929087,0.009337692264250297,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Latin America,8500,spatial_model_estimated,spatial_model_estimated,-0.11019999999999999,-0.1174,4e-4,0.0038,0.0859,0.0962,-0.0855,-0.0924,0.0026195153896529143,0.02310030395136778,0.5625409299279633,0.5848024316109421,0.4348395546823838,0.39209726443768994,-0.005571452043953706,0.0062477197512424976,0.05522632146648687,0.07357454871268299,0.03828900249303935,0.03213774932592328,climate,climate,climate,climate,-0.007200000000000012,0.0034,0.01029999999999999,-0.0068999999999999895,0.020480788561714865,0.0222615016829788,-0.04274229024469384,0.011819171795196204,0.018348227246196114,-0.006151253167116066,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Latin America,3500,no_spatial_terms_selected,no_spatial_terms_selected,-0.1694,-0.15660000000000002,0.0091,0.0278,0.1785,0.1844,-0.1694,-0.15660000000000002,0.04850746268656717,0.13100848256361922,0.9514925373134329,0.8689915174363808,0,0,0.00809746922457033,0.03270560369757558,0.17749286295696487,0.18934804167792885,0,0,climate,climate,climate,climate,0.012799999999999978,0.018699999999999998,0.005900000000000016,0.012799999999999978,0.08250101987705205,-0.08250101987705205,0,0.02460813447300525,0.011855178720963977,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Oceania,2000,no_spatial_terms_selected,no_spatial_terms_selected,0.0115,-0.004900000000000002,0.0174,0.0144,0.0059,0.0193,0.0115,-0.004900000000000002,0.7467811158798283,0.42729970326409494,0.2532188841201717,0.5727002967359051,0,0,6.048235945801395e-4,0.010956734460513373,-0.010954892685541173,0.015879182072640052,0,0,human,climate,human,climate,-0.0164,-0.002999999999999999,0.013400000000000002,-0.0164,-0.3194814126157334,0.3194814126157334,0,0.010351910865933234,0.026834074758181226,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
Oceania,2500,no_spatial_terms_selected,no_spatial_terms_selected,-0.0501,-0.0408,0.0068,0.0192,0.0569,0.06,-0.0501,-0.0408,0.10675039246467818,0.24242424242424243,0.8932496075353219,0.7575757575757576,0,0,-0.00381021888255062,0.011762450206593833,0.0463349190189829,0.05253903651636327,0,0,climate,climate,climate,climate,0.009299999999999996,0.012399999999999998,0.0030999999999999986,0.009299999999999996,0.13567384995956425,-0.13567384995956433,0,0.015572669089144453,0.006204117497380368,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Oceania,3000,no_spatial_terms_selected,no_spatial_terms_selected,-0.0819,-0.0952,0.0272,0.0323,0.1091,0.1275,-0.0819,-0.0952,0.1995597945707997,0.2021276595744681,0.8004402054292002,0.7978723404255319,0,0,0.01596482071761962,0.039525626265030867,0.09785378264874289,0.13474559093572536,0,0,climate,climate,climate,climate,-0.013300000000000006,0.005100000000000004,0.0184,-0.013300000000000006,0.0025678650036684014,-0.002567865003668346,0,0.023560805547411245,0.036891808286982464,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Oceania,3500,spatial_model_estimated,spatial_model_estimated,-0.0935,-0.1049,0.0265,0.0242,0.1378,0.1358,-0.11130000000000001,-0.1116,0.15755053507728892,0.14560770156438024,0.8192627824019024,0.8170878459687123,0.02318668252080856,0.037304452466907334,0.027083141550321432,0.03032771740616047,0.1562696445579953,0.14875568892811442,0.026224156709521385,0.019539359713974358,climate,climate,climate,climate,-0.011399999999999993,-0.0023,-0.0020000000000000018,-2.999999999999947e-4,-0.011942833512908674,-0.002174936433190111,0.014117769946098774,0.003244575855839038,-0.007513955629880886,-0.0066847969955470266,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Oceania,4000,no_spatial_terms_selected,no_spatial_terms_selected,-0.06760000000000001,-0.079,0.0072,0.0013,0.0748,0.0803,-0.06760000000000001,-0.079,0.08780487804878048,0.01593137254901961,0.9121951219512195,0.9840686274509804,0,0,-3.409178935490642e-4,-8.479355942790923e-4,0.06721871207326235,0.07816807917525082,0,0,climate,climate,climate,climate,-0.011399999999999993,-0.0059,0.005499999999999991,-0.011399999999999993,-0.07187350549976088,0.0718735054997609,0,-5.07017700730028e-4,0.01094936710198846,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Oceania,4500,spatial_model_estimated,spatial_model_estimated,-0.1112,-0.11069999999999999,0.0069,0.0045,0.125,0.1209,-0.1181,-0.11639999999999999,0.0501453488372093,0.03419452887537994,0.9084302325581395,0.918693009118541,0.04142441860465117,0.04711246200607903,2.0707218159110585e-4,-0.005825393817827096,0.12522403347903277,0.11631245326465778,0.014542904012245783,0.014768531890482994,climate,climate,climate,climate,5.000000000000004e-4,-0.0024000000000000002,-0.004100000000000006,0.001700000000000007,-0.015950819961829364,0.010262776560401532,0.00568804340142786,-0.006032465999418202,-0.008911580214374992,2.256278782372112e-4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Oceania,5000,no_spatial_terms_selected,no_spatial_terms_selected,-0.058499999999999996,-0.0656,0.0032,0.0073,0.0617,0.0729,-0.058499999999999996,-0.0656,0.04930662557781202,0.09102244389027431,0.9506933744221879,0.9089775561097256,0,0,-0.009364982230884111,0.005882249270529161,0.04905701215966374,0.07145693002399267,0,0,climate,climate,climate,climate,-0.007100000000000009,0.0040999999999999995,0.011200000000000009,-0.007100000000000009,0.04171581831246229,-0.041715818312462294,0,0.015247231501413272,0.022399917864328933,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Oceania,5500,no_spatial_terms_selected,no_spatial_terms_selected,-0.052700000000000004,-0.0642,0.0058,-0.0027,0.0585,0.0615,-0.052700000000000004,-0.0642,0.09020217729393468,0,0.9097978227060655,1,0,0,-5.869979176701401e-4,-0.006093857295752181,0.05203762037512505,0.058066692896811656,0,0,climate,climate,climate,climate,-0.01149999999999999,-0.0085,0.0029999999999999957,-0.01149999999999999,-0.09020217729393468,0.09020217729393454,0,-0.005506859378082041,0.006029072521686607,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Oceania,6000,no_spatial_terms_selected,no_spatial_terms_selected,-0.07050000000000001,-0.05070000000000001,-0.001,0.0197,0.0695,0.0704,-0.07050000000000001,-0.05070000000000001,0,0.21864594894561598,1,0.781354051054384,0,0,-0.0016167104186460834,0.020111239968103822,0.06888556106719501,0.07077696722950244,0,0,climate,climate,climate,climate,0.019799999999999998,0.0207,8.99999999999998e-4,0.019799999999999998,0.21864594894561598,-0.21864594894561595,0,0.021727950386749906,0.0018914061623074296,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Oceania,7000,no_spatial_terms_selected,spatial_model_estimated,-0.0169,0.006100000000000001,-0.0124,0.0186,0.0045,0.0152,-0.0169,0.0033999999999999985,0,0.375,1,0.3064516129032258,0,0.31854838709677424,-0.017374254440800874,0.022121583458239003,-4.625586442041918e-4,0.02140019973781815,0,0.022741848580141943,climate,human,climate,human,0.023,0.031,0.010700000000000001,0.0203,0.375,-0.6935483870967742,0.31854838709677424,0.039495837899039876,0.02186275838202234,0.022741848580141943,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
Oceania,7500,no_spatial_terms_selected,no_spatial_terms_selected,-0.0581,-0.0347,-0.0149,0.0109,0.0432,0.0456,-0.0581,-0.0347,0,0.19292035398230087,1,0.8070796460176991,0,0,-0.016861016607486512,0.011292132129104737,0.04121803456624262,0.046001688109254535,0,0,climate,climate,climate,climate,0.023399999999999997,0.0258,0.0023999999999999994,0.023399999999999997,0.19292035398230087,-0.1929203539823009,0,0.02815314873659125,0.004783653543011912,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,2000,spatial_model_estimated,spatial_model_estimated,-0.06860000000000001,-0.0654,-0.0015,0.0024,0.0707,0.0728,-0.0722,-0.0704,0,0.021295474711623776,0.6369369369369369,0.6459627329192547,0.3630630630630631,0.33274179236912155,-0.003019216456708107,1.3966683544863745e-4,0.07279181078919372,0.07546996382727666,0.04334613863571579,0.03625877206752881,climate,climate,climate,climate,0.0032000000000000084,0.0039,0.0021000000000000046,0.001799999999999996,0.021295474711623776,0.009025795982317786,-0.030321270693941527,0.0031588832921567445,0.002678153038082942,-0.007087366568186981,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,2500,spatial_model_estimated,spatial_model_estimated,-0.079,-0.08009999999999999,0.004,0.0023,0.0841,0.0807,-0.08009999999999999,-0.0784,0.031496062992125984,0.01871440195280716,0.6622047244094488,0.6566314076484947,0.3062992125984252,0.32465419039869814,0.0027674275790755543,-0.0013932033373713626,0.08421492189767155,0.07527729262817318,0.04343811494188887,0.04335760993422211,climate,climate,climate,climate,-0.0010999999999999899,-0.0017000000000000001,-0.0034000000000000002,0.0016999999999999932,-0.012781661039318822,-0.005573316760954072,0.018354977800272954,-0.004160630916446917,-0.00893762926949837,-8.05050076667646e-5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,3000,spatial_model_estimated,spatial_model_estimated,-0.0828,-0.07339999999999999,-0.0014,0.005,0.0791,0.074,-0.0805,-0.06899999999999999,0,0.042625745950554135,0.681309216192937,0.6308610400682012,0.31869078380706284,0.32651321398124467,-0.0022729901832931887,2.3016630855499098e-4,0.07602606545726831,0.06484878092953783,0.035271396626189055,0.03698481523980801,climate,climate,climate,climate,0.009400000000000006,0.0064,-0.005100000000000007,0.01150000000000001,0.042625745950554135,-0.050448176124735844,0.007822430174181827,0.0025031564918481797,-0.01117728452773048,0.0017134186136189555,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,3500,no_spatial_terms_selected,no_spatial_terms_selected,-0.0703,-0.0605,0.0141,0.0204,0.0844,0.0809,-0.0703,-0.0605,0.1431472081218274,0.20138203356367226,0.8568527918781725,0.7986179664363278,0,0,0.008175470405392793,0.011034883973637943,0.07849410409127444,0.07159875498783674,0,0,climate,climate,climate,climate,0.009800000000000003,0.006300000000000002,-0.003500000000000003,0.009800000000000003,0.058234825441844856,-0.05823482544184477,0,0.0028594135682451505,-0.006895349103437698,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,4000,no_spatial_terms_selected,no_spatial_terms_selected,-0.0647,-0.042499999999999996,0.0045,0.0193,0.0692,0.0618,-0.0647,-0.042499999999999996,0.061058344640434185,0.2379778051787916,0.9389416553595658,0.7620221948212084,0,0,0.0019514829283378,0.009316248746548794,0.06662536249650397,0.0517829308340515,0,0,climate,climate,climate,climate,0.022199999999999998,0.0148,-0.007399999999999997,0.022199999999999998,0.17691946053835741,-0.1769194605383574,0,0.007364765818210994,-0.014842431662452471,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,4500,spatial_model_estimated,spatial_model_estimated,-0.0576,-0.03969999999999999,0.0167,0.0272,0.0771,0.0699,-0.0604,-0.0427,0.12767584097859327,0.20328849028400597,0.5894495412844036,0.5224215246636772,0.28287461773700306,0.2742899850523169,0.006574945031482815,0.0095232188163491,0.06966108438974417,0.055084512707524125,0.03802308554573863,0.03730042694537461,climate,climate,climate,climate,0.017900000000000006,0.010499999999999999,-0.007199999999999998,0.0177,0.0756126493054127,-0.06702801662072644,-0.008584632684686178,0.0029482737848662843,-0.01457657168222004,-7.226586003640234e-4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,5000,spatial_model_estimated,spatial_model_estimated,-0.0729,-0.03280000000000001,0.0049,0.0352,0.0773,0.0644,-0.07239999999999999,-0.029199999999999997,0.04875621890547264,0.29187396351575456,0.7691542288557214,0.5339966832504146,0.182089552238806,0.17412935323383086,0.0013150296847954657,0.02153795383491197,0.07311405544929694,0.0472580342123704,0.02071248758449218,0.02604921014616801,climate,climate,climate,climate,0.0401,0.0303,-0.012899999999999995,0.043199999999999995,0.24311774461028193,-0.23515754560530677,-0.007960199004975133,0.020222924150116506,-0.02585602123692654,0.005336722561675833,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,5500,spatial_model_estimated,spatial_model_estimated,-0.0859,-0.0513,0.0026,0.0296,0.0895,0.08,-0.08689999999999999,-0.0504,0.020933977455716585,0.2358565737051793,0.7206119162640902,0.6374501992031872,0.2584541062801932,0.12669322709163347,-0.002552517303944235,0.015673660354500463,0.08536997635841159,0.06520726086246775,0.03276717375080862,0.02048483214784924,climate,climate,climate,climate,0.034600000000000006,0.027000000000000003,-0.009499999999999995,0.03649999999999999,0.2149225962494627,-0.08316171706090292,-0.13176087918855975,0.018226177658444698,-0.02016271549594384,-0.012282341602959379,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,6000,no_spatial_terms_selected,no_spatial_terms_selected,-0.07730000000000001,-0.040100000000000004,0.0135,0.0395,0.0908,0.0796,-0.07730000000000001,-0.040100000000000004,0.12943432406519653,0.33165407220822835,0.8705656759348035,0.6683459277917716,0,0,0.0075426888606211495,0.02237408317993239,0.0848926831481509,0.06238778411683232,0,0,climate,climate,climate,climate,0.037200000000000004,0.026000000000000002,-0.011200000000000002,0.037200000000000004,0.2022197481430318,-0.2022197481430319,0,0.014831394319311242,-0.02250489903131858,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,6500,no_spatial_terms_selected,no_spatial_terms_selected,-0.1008,-0.08199999999999999,0.0045,0.0152,0.1053,0.0972,-0.1008,-0.08199999999999999,0.040983606557377046,0.13523131672597866,0.9590163934426229,0.8647686832740213,0,0,0.001182921575610174,0.0038419605682276092,0.10205895513237428,0.08585046651741113,0,0,climate,climate,climate,climate,0.01880000000000001,0.010700000000000001,-0.00810000000000001,0.01880000000000001,0.09424771016860162,-0.09424771016860156,0,0.002659038992617435,-0.016208488614963157,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,7000,no_spatial_terms_selected,no_spatial_terms_selected,-0.1051,-0.085,0.0069,0.0183,0.112,0.1033,-0.1051,-0.085,0.05803195962994112,0.15049342105263158,0.9419680403700589,0.8495065789473685,0,0,2.612742277211533e-4,0.002963870152120851,0.10533079740104467,0.0880445954987702,0,0,climate,climate,climate,climate,0.020099999999999993,0.0114,-0.0087,0.020099999999999993,0.09246146142269046,-0.0924614614226904,0,0.0027025959243996978,-0.01728620190227448,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,7500,no_spatial_terms_selected,no_spatial_terms_selected,-0.1048,-0.08910000000000001,0.0194,0.0327,0.1242,0.1218,-0.1048,-0.08910000000000001,0.13509749303621169,0.21165048543689322,0.8649025069637883,0.7883495145631069,0,0,0.004612394151463972,0.015481807643342171,0.1094027798219015,0.10450426572745863,0,0,climate,climate,climate,climate,0.015699999999999992,0.0133,-0.0023999999999999994,0.015699999999999992,0.07655299240068153,-0.07655299240068147,0,0.0108694134918782,-0.004898514094442863,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,8000,spatial_model_estimated,spatial_model_estimated,-0.1546,-0.13290000000000002,0.0014,0.0162,0.1515,0.1449,-0.15009999999999998,-0.1287,0.008022922636103153,0.08852459016393442,0.8681948424068768,0.7918032786885246,0.12378223495702007,0.11967213114754098,-0.002107551871330937,0.006329639964251621,0.1435385777820598,0.13087361711141798,0.01959618397438423,0.020725728866019533,climate,climate,climate,climate,0.02169999999999997,0.014799999999999999,-0.006599999999999995,0.021399999999999975,0.08050166752783126,-0.0763915637183522,-0.004110103809479085,0.008437191835582558,-0.012664960670641823,0.0011295448916353035,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Asia,8500,spatial_model_estimated,spatial_model_estimated,-0.1621,-0.132,-0.0016,0.0132,0.1666,0.1574,-0.1682,-0.14420000000000002,0,0.0691823899371069,0.9317673378076063,0.8249475890985325,0.06823266219239374,0.10587002096436057,-0.002090163325730421,-0.004176347263479041,0.17220119749424057,0.15215198689665577,0.018448406003047868,0.023377399213054595,climate,climate,climate,climate,0.030099999999999988,0.0148,-0.009199999999999986,0.023999999999999966,0.0691823899371069,-0.10681974870907385,0.03763735877196683,-0.00208618393774862,-0.0200492105975848,0.004928993210006727,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Oceania,6500,no_spatial_terms_selected,no_spatial_terms_selected,-0.09899999999999999,-0.0745,-0.0124,0.0164,0.0866,0.0909,-0.09899999999999999,-0.0745,0,0.1528424976700839,1,0.8471575023299162,0,0,-0.014284128788675687,0.01879643515631324,0.0847416137721142,0.09328604092689263,0,0,climate,climate,climate,climate,0.024499999999999994,0.0288,0.004299999999999998,0.024499999999999994,0.1528424976700839,-0.15284249767008384,0,0.03308056394498893,0.008544427154778433,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Oceania,8000,no_spatial_terms_selected,no_spatial_terms_selected,-0.058499999999999996,-0.0633,8e-4,6e-4,0.0593,0.0639,-0.058499999999999996,-0.0633,0.013311148086522463,0.009302325581395347,0.9866888519134775,0.9906976744186046,0,0,-0.0014825173685475423,0.0030287043789388735,0.05701414757543877,0.06625854695004996,0,0,climate,climate,climate,climate,-0.004799999999999999,-2.000000000000001e-4,0.0046,-0.004799999999999999,-0.004008822505127116,0.004008822505127019,0,0.004511221747486416,0.00924439937461119,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
Oceania,8500,spatial_model_estimated,no_spatial_terms_selected,-0.06649999999999999,-0.065,-0.001,0.0188,0.056,0.0838,-0.057,-0.065,0,0.18323586744639378,0.5189990732159407,0.8167641325536062,0.48100092678405937,0,-0.008040047758109958,0.0341851596893199,0.039318414751736586,0.09917746001316108,0.0380706989552162,0,climate,climate,climate,climate,0.0014999999999999875,0.0198,0.0278,-0.008,0.18323586744639378,0.2977650593376655,-0.48100092678405937,0.04222520744742986,0.05985904526142449,-0.0380706989552162,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,same_ranking,FALSE
